nameOrig,count_amount,mean_amount,mean_balance_change
C1504417393,1,4153.02,-4153.02
C1504640849,1,44946.2,-44946.2
C1504697378,1,1264551.38,-1264551.38
C1505030258,1,277485.25,-277485.25
C1505056771,1,10000000.0,-10000000.0
C150547094,1,3275.33,-3275.33
C1505496365,1,305183.84,-305183.84
C1505563519,1,921668.95,-921668.95
C1506089450,1,2059980.16,-2059980.16
C150617765,1,10000000.0,-10000000.0
C1506215501,1,60450.18,-60450.18
C1506243031,1,1467968.73,-1467968.73
C150631994,1,2221683.68,-2221683.68
C1507237385,1,32382.96,-32382.96
C1507276112,1,10000000.0,-10000000.0
C1507289159,1,53782.87,-53782.87
C1507330764,1,156039.36,-156039.36
C1507419598,1,18405.16,-18405.16
C1507425554,1,99804.21,-99804.21
C1507497077,1,4582074.51,-4582074.51
C1507825825,1,18887.0,-18887.0
C1507841762,1,184588.59,-184588.59
C1508043591,1,4598089.88,-4598089.88
C1508375494,1,6961359.11,-6961359.11
C1508594424,1,887941.44,-887941.44
C1509113687,1,3288377.47,-3288377.47
C1509358186,1,39664.74,-39664.74
C1509481580,1,367631.15,-367631.15
C1509490957,1,797235.09,-797235.09
C1509680221,1,54380.21,-54380.21
C1510063116,1,101081.12,-101081.12
C151033820,1,90204.54,-90204.54
C1510579815,1,444766.43,-444766.43
C1510732148,1,4452001.07,-4452001.07
C1510812683,1,8091.78,-8091.78
C1510964909,1,1917497.63,-1917497.63
C1510987794,1,0.0,0.0
C1511096245,1,451399.66,-451399.66
C1511318638,1,84480.05,-84480.05
C1511917182,1,155002.83,-155002.83
C1511951796,1,528149.74,-528149.74
C1512289615,1,225361.44,-225361.44
C1512307432,1,21819.57,-21819.57
C1512400234,1,3309631.1,-3309631.1
C1512619992,1,241337.83,-241337.83
C1512896686,1,277582.53,-277582.53
C1512944654,1,286306.33,-286306.33
C1513064965,1,1070857.97,-1070857.97
C1513149955,1,830803.43,-830803.43
C151325855,1,1468304.35,-1468304.35
C1513636547,1,81814.51,-81814.51
C1513663831,1,3607917.73,-3607917.73
C1513799363,1,561446.32,-561446.32
C1513903676,1,68230.32,-68230.32
C1513967343,1,31593.95,-31593.95
C1514010687,1,713404.6,-713404.6
C1514359401,1,345425.57,-345425.57
C1514427330,1,4589441.44,-4589441.44
C1514500854,1,2154005.71,-2154005.71
C1514527764,1,99458.21,-99458.21
C1514794775,1,8752000.36,-8752000.36
C1514931968,1,5239429.19,-5239429.19
C151499440,1,534470.98,-534470.98
C151517061,1,7078157.11,-7078157.11
C1515227045,1,1084144.37,-1084144.37
C1515649837,1,1495203.8,-1495203.8
C1515790640,1,1390332.39,-1390332.39
C1516644096,1,15177.97,-15177.97
C151669603,1,357882.83,-357882.83
C1516853965,1,43308.07,-43308.07
C1516888196,1,178344.25,-178344.25
C1516959235,1,774868.1,-774868.1
C1517105060,1,89014.32,-89014.32
C1517198206,1,7442005.19,-7442005.19
C1517430908,1,333390.18,-333390.18
C1518086244,1,123259.24,-123259.24
C1518273469,1,93459.89,-93459.89
C1518895613,1,296349.8,-296349.8
C151901104,1,8111.09,-8111.09
C1519426085,1,10000000.0,-10000000.0
C151947482,1,3457169.26,-3457169.26
C1519673706,1,2149976.69,-2149976.69
C1519723202,1,1455382.05,-1455382.05
C1519807189,1,306213.63,-306213.63
C1519833841,1,5715004.3,-5715004.3
C1520029619,1,5818863.13,-5818863.13
C1520262404,1,621387.64,-621387.64
C1520365660,1,5021186.54,-5021186.54
C15204463,1,1561891.66,-1561891.66
C1520540866,1,786480.78,-786480.78
C1521065276,1,61470.02,-61470.02
C1521066827,1,6168077.6,-6168077.6
C1521151651,1,442290.23,-442290.23
C1521362379,1,164502.06,-164502.06
C1521419599,1,927729.13,-927729.13
C1521556505,1,556720.82,-556720.82
C1521707504,1,541115.02,-541115.02
C1521869137,1,3542716.02,-3542716.02
C1521962059,1,1581441.8,-1581441.8
C152213690,1,145458.94,-145458.94
C1522253641,1,22117.99,-22117.99
C1522688362,1,1946687.34,-1946687.34
C1522760202,1,342988.79,-342988.79
C1523193770,1,3260215.75,-3260215.75
C1523298482,1,739584.33,-739584.33
C152367037,1,1025082.07,-1025082.07
C1524082386,1,564699.59,-564699.59
C1524194171,1,946705.53,-946705.53
C1524224259,1,496420.67,-496420.67
C1524577993,1,73946.79,-73946.79
C1524859544,1,322329.78,-322329.78
C15251711,1,143501.7,-143501.7
C152517143,1,846589.73,-846589.73
C1525181002,1,64319.46,-64319.46
C1525254623,1,5016884.33,-5016884.33
C152541672,1,461369.99,-461369.99
C152636559,1,972713.05,-972713.05
C1526528147,1,3490916.0,-3490916.0
C1526831204,1,234787.38,-234787.38
C1527065781,1,468446.77,-468446.77
C1527375688,1,217231.0,-217231.0
C1527777491,1,445257.43,-445257.43
C1527835008,1,973805.75,-973805.75
C152821682,1,216534.86,-216534.86
C1528504862,1,49950.63,-49950.63
C1528612318,1,819048.34,-819048.34
C152862745,1,1767112.66,-1767112.66
C1528703111,1,309061.5,-309061.5
C1529008245,1,6311409.28,-6311409.28
C1529205180,1,723782.37,-723782.37
C1529282032,1,2222544.0,-2222544.0
C1529468267,1,494244.61,-494244.61
C1529702229,1,245970.86,-245970.86
C1529791682,1,964388.1,-964388.1
C1530003925,1,1858515.57,-1858515.57
C1530035087,1,4716.08,-4716.08
C1530285171,1,10000000.0,-10000000.0
C1530429651,1,6468916.64,-6468916.64
C1530845932,1,37796.75,-37796.75
C1531072167,1,80800.21,-80800.21
C1531278091,1,10000000.0,-10000000.0
C1531301470,1,1258818.82,-1258818.82
C1531491177,1,306833.41,-306833.41
C1531940496,1,122090.79,-122090.79
C1532111392,1,66643.99,-66643.99
C1532133480,1,46072.33,-46072.33
C1532317723,1,162326.52,-162326.52
C1532820276,1,175313.96,-175313.96
C1533359448,1,6351930.74,-6351930.74
C1533698204,1,4738282.28,-4738282.28
C1534882693,1,587031.2,-587031.2
C1534934111,1,2123610.45,-2123610.45
C1535615652,1,932304.24,-932304.24
C1536280530,1,4339822.23,-4339822.23
C1536431986,1,243747.83,-243747.83
C1536697892,1,1010857.38,-1010857.38
C1536726589,1,98634.75,-98634.75
C1536790025,1,116636.06,-116636.06
C1536825643,1,56013.0,-56013.0
C153745102,1,586718.88,-586718.88
C1537630073,1,1162155.11,-1162155.11
C1537769770,1,484772.73,-484772.73
C1537775807,1,1803411.53,-1803411.53
C1537861219,1,5658123.36,-5658123.36
C153820103,1,742973.53,-742973.53
C1538536157,1,197226.65,-197226.65
C1538555812,1,7578130.45,-7578130.45
C1538572034,1,407347.84,-407347.84
C1538706817,1,145982.36,-145982.36
C1538717187,1,20111.45,-20111.45
C1539029017,1,272716.64,-272716.64
C1539163115,1,50523.78,-50523.78
C1539299608,1,1241118.86,-1241118.86
C1539304019,1,131842.85,-131842.85
C1539613036,1,177137.79,-177137.79
C1539629881,1,288148.22,-288148.22
C154007666,1,1162672.01,-1162672.01
C1540105290,1,431356.55,-431356.55
C1540456326,1,1539687.27,-1539687.27
C1540529421,1,276253.24,-276253.24
C1540627735,1,5469910.99,-5469910.99
C1540810051,1,6545346.16,-6545346.16
C1541138179,1,752639.78,-752639.78
C1541348158,1,568292.72,-568292.72
C1541669030,1,240427.17,-240427.17
C1541771460,1,507521.42,-507521.42
C154212994,1,674541.55,-674541.55
C1542410200,1,1144089.37,-1144089.37
C1542642988,1,178503.45,-178503.45
C1543464772,1,1027260.28,-1027260.28
C1543576546,1,1844357.26,-1844357.26
C154379593,1,743311.65,-743311.65
C1544110174,1,325732.34,-325732.34
C1544110341,1,17428.0,-17428.0
C1544182108,1,190215.18,-190215.18
C1544211314,1,494244.61,-494244.61
C1544214940,1,71867.47,-71867.47
C1544286887,1,1767886.02,-1767886.02
C1544350298,1,8055.06,-8055.06
C1544409722,1,62898.81,-62898.81
C1544506396,1,1372301.24,-1372301.24
C1545338291,1,1021129.67,-1021129.67
C1545516958,1,2463190.9,-2463190.9
C1545616572,1,1293595.52,-1293595.52
C1545632149,1,71666.93,-71666.93
C1545814282,1,20314.97,-20314.97
C1546564200,1,2925859.58,-2925859.58
C154757729,1,9977761.05,-9977761.05
C1547608919,1,82764.07,-82764.07
C1547714604,1,216422.0,-216422.0
C1547797101,1,32660.58,-32660.58
C1548769886,1,1968008.53,-1968008.53
C1548903046,1,9887819.06,-9887819.06
C1549516546,1,331829.94,-331829.94
C1549709638,1,358159.13,-358159.13
C1549769780,1,373322.87,-373322.87
C1549789075,1,12855.05,-12855.05
C1550140499,1,9511.69,-9511.69
C1550289532,1,41428.9,-41428.9
C1550404479,1,481.9,-481.9
C1550599239,1,7304.56,-7304.56
C1550662745,1,1061353.33,-1061353.33
C1550949725,1,40819.72,-40819.72
C1551140519,1,7887.75,-7887.75
C1551236270,1,109008.53,-109008.53
C1551381510,1,10000000.0,-10000000.0
C1551473750,1,28835.93,-28835.93
C1552180409,1,537641.8,-537641.8
C1552242254,1,135977.23,-135977.23
C1552522980,1,10000000.0,-10000000.0
C1552716986,1,187128.57,-187128.57
C1552999118,1,321241.84,-321241.84
C1553540945,1,1205760.86,-1205760.86
C1553979696,1,3723738.06,-3723738.06
C1554022122,1,174.92,-174.92
C1554179748,1,844348.52,-844348.52
C1554219817,1,447589.21,-447589.21
C155431672,1,58058.98,-58058.98
C1554473398,1,6324299.91,-6324299.91
C1554476444,1,398711.68,-398711.68
C1554550313,1,2580055.17,-2580055.17
C155466948,1,202887.77,-202887.77
C1555099712,1,829645.3,-829645.3
C155517114,1,121579.98,-121579.98
C1555514424,1,367263.47,-367263.47
C1555882195,1,684796.16,-684796.16
C1556025752,1,91637.51,-91637.51
C1556029086,1,147267.01,-147267.01
C1556710652,1,5188875.35,-5188875.35
C1557023354,1,114743.39,-114743.39
C1557244190,1,2745923.02,-2745923.02
C1557504343,1,162326.52,-162326.52
C1557521706,1,639991.03,-639991.03
C155774205,1,4121986.59,-4121986.59
C1558078875,1,414095.91,-414095.91
C1558118886,1,194521.28,-194521.28
C1558137654,1,100433.21,-100433.21
C1558543265,1,408864.84,-408864.84
C155884105,1,6669495.34,-6669495.34
C1558861751,1,3351304.78,-3351304.78
C1559180710,1,73599.57,-73599.57
C1559351249,1,321241.84,-321241.84
C1559534298,1,10000000.0,-10000000.0
C1559945505,1,37974.85,-37974.85
C1559989964,1,165547.54,-165547.54
C156009552,1,14017.38,-14017.38
C1560394123,1,1398946.33,-1398946.33
C1560425158,1,116977.16,-116977.16
C1561180721,1,79031.41,-79031.41
C1561200626,1,534518.98,-534518.98
C1561550785,1,327773.15,-327773.15
C1561647393,1,667733.81,-667733.81
C1561774472,1,266546.68,-266546.68
C156186481,1,2153055.36,-2153055.36
C1562094367,1,438394.67,-438394.67
C1562259675,1,1001446.44,-1001446.44
C1562312616,1,338062.05,-338062.05
C1562667189,1,63009.43,-63009.43
C1562962865,1,10000000.0,-10000000.0
C1563063305,1,460635.82,-460635.82
C1563094045,1,3097121.75,-3097121.75
C1563386305,1,940957.88,-940957.88
C1563918276,1,557950.06,-557950.06
C1564479230,1,5188875.35,-5188875.35
C1564763592,1,568918.32,-568918.32
C1565612524,1,62297.18,-62297.18
C1565735619,1,65761.13,-65761.13
C156594551,1,3551022.86,-3551022.86
C1566001424,1,389275.23,-389275.23
C1566359738,1,495991.64,-495991.64
C1566688012,1,959018.79,-959018.79
C1566921402,1,66066.73,-66066.73
C1566996689,1,176549.59,-176549.59
C1567288795,1,19776.71,-19776.71
C1567508562,1,6168077.6,-6168077.6
C1567802675,1,157272.13,-157272.13
C15678402,1,3592596.97,-3592596.97
C1568123931,1,1082200.06,-1082200.06
C1568238028,1,605029.34,-605029.34
C1568400442,1,59835.0,-59835.0
C1568587963,1,7240965.96,-7240965.96
C156864267,1,46081.45,-46081.45
C1568950252,1,53107.96,-53107.96
C1569009550,1,5952739.3,-5952739.3
C1569153511,1,190662.7,-190662.7
C1569274327,1,143340.15,-143340.15
C1569480629,1,411566.7,-411566.7
C156998155,1,2189170.39,-2189170.39
C1570281685,1,715662.13,-715662.13
C1570947686,1,40433.84,-40433.84
C157115581,1,253261.96,-253261.96
C1571315901,1,310873.76,-310873.76
C157136573,1,881811.11,-881811.11
C1571623448,1,143275.81,-143275.81
C1571743599,1,264949.69,-264949.69
C157192204,1,14279.89,-14279.89
C1572407780,1,332.36,-332.36
C1572583311,1,371449.7,-371449.7
C1572733222,1,872199.82,-872199.82
C1572906420,1,4886423.05,-4886423.05
C1573457195,1,1946687.34,-1946687.34
C1573491047,1,367980.99,-367980.99
C1573553725,1,96640.12,-96640.12
C1573658797,1,912117.82,-912117.82
C1573791290,1,1082308.05,-1082308.05
C1573880228,1,511259.05,-511259.05
C157425928,1,90026.9,-90026.9
C1574416258,1,1015051.7,-1015051.7
C1574461768,1,741277.85,-741277.85
C1574469081,1,1338487.47,-1338487.47
C1574654843,1,199878.85,-199878.85
C157484257,1,558050.49,-558050.49
C1574875173,1,936976.86,-936976.86
C1575202335,1,106601.15,-106601.15
C1575226124,1,1515291.19,-1515291.19
C1575731939,1,412511.32,-412511.32
C1576289672,1,773926.81,-773926.81
C1577076013,1,19692.68,-19692.68
C1577275521,1,10000000.0,-10000000.0
C1577276514,1,10000000.0,-10000000.0
C1577306168,1,192815.77,-192815.77
C1577486244,1,10000000.0,-10000000.0
C1577661477,1,474195.1,-474195.1
C1577946828,1,13962.0,-13962.0
C1578360070,1,91655.26,-91655.26
C1578453686,1,124202.04,-124202.04
C1578662968,1,673722.73,-673722.73
C157969279,1,7133.97,-7133.97
C1579869749,1,1214511.61,-1214511.61
C1580037772,1,762782.66,-762782.66
C1580268172,1,54583.71,-54583.71
C1580456535,1,198888.16,-198888.16
C1580498026,1,137605.04,-137605.04
C1580733517,1,40359.75,-40359.75
C1581001485,1,7937954.2,-7937954.2
C158107146,1,98533.36,-98533.36
C1581439980,1,561149.9,-561149.9
C1581441429,1,150245.05,-150245.05
C1581587658,1,319974.69,-319974.69
C1582000733,1,3486005.08,-3486005.08
C1582503246,1,39342.59,-39342.59
C1582748935,1,21511.22,-21511.22
C1582832873,1,198043.93,-198043.93
C1582972194,1,1069508.42,-1069508.42
C1583037289,1,10000000.0,-10000000.0
C1583495831,1,131261.23,-131261.23
C1583865151,1,8770.06,-8770.06
C158423386,1,601222.02,-601222.02
C1584281400,1,378623.9,-378623.9
C1584301839,1,1950373.54,-1950373.54
C1584512618,1,119.0,-119.0
C1584590974,1,531551.0,-531551.0
C1584841041,1,13074.53,-13074.53
C1584907362,1,4400457.84,-4400457.84
C1584934652,1,582725.12,-582725.12
C1585006408,1,138993.63,-138993.63
C1585059557,1,3512572.72,-3512572.72
C1585122257,1,407833.62,-407833.62
C1585270630,1,23134.17,-23134.17
C1585320500,1,89596.79,-89596.79
C1585385873,1,470956.59,-470956.59
C1585480308,1,3857176.83,-3857176.83
C1585523750,1,20281.44,-20281.44
C1585759405,1,1322277.84,-1322277.84
C1585861369,1,1398633.34,-1398633.34
C1586103602,1,114490.39,-114490.39
C1586194508,1,219407.52,-219407.52
C1586252817,1,98099.07,-98099.07
C1586676521,1,460635.82,-460635.82
C1586678377,1,113360.8,-113360.8
C158699247,1,19576.96,-19576.96
C1587006115,1,230204.96,-230204.96
C158707184,1,165368.59,-165368.59
C1587077521,1,1889351.63,-1889351.63
C1587381716,1,49210.21,-49210.21
C1587398978,1,3295227.84,-3295227.84
C1587485060,1,345116.0,-345116.0
C1587643191,1,690510.31,-690510.31
C1587691701,1,660746.19,-660746.19
C1587954748,1,221936.6,-221936.6
C158801009,1,85354.69,-85354.69
C1588251640,1,462452.87,-462452.87
C1588274712,1,830495.23,-830495.23
C1588297046,1,76582.23,-76582.23
C1588399421,1,272716.64,-272716.64
C1588509166,1,36532.84,-36532.84
C1588740494,1,329728.11,-329728.11
C1588880909,1,5460002.91,-5460002.91
C1588962215,1,246938.77,-246938.77
C1589254614,1,74076.48,-74076.48
C1589402029,1,605029.34,-605029.34
C1589465909,1,1868438.44,-1868438.44
C1589553907,1,176059.16,-176059.16
C158964639,1,29988.0,-29988.0
C1590287845,1,460689.45,-460689.45
C1590395791,1,8730600.58,-8730600.58
C1590627375,1,203280.85,-203280.85
C1590661770,1,61505.06,-61505.06
C1590896379,1,3724.3,-3724.3
C1591378177,1,310726.29,-310726.29
C1591403785,1,225301.45,-225301.45
C1591547495,1,60646.82,-60646.82
C1591659035,1,400157.86,-400157.86
C159173164,1,146743.13,-146743.13
C1591981184,1,53325.6,-53325.6
C1592208539,1,3794763.63,-3794763.63
C1592579801,1,328427.77,-328427.77
C1592623877,1,9131.0,-9131.0
C159267828,1,1011249.64,-1011249.64
C1592823554,1,225361.44,-225361.44
C1592906945,1,326250.51,-326250.51
C1593088347,1,950791.37,-950791.37
C1593617762,1,25473.11,-25473.11
C1593902970,1,268366.47,-268366.47
C1593930308,1,2163012.63,-2163012.63
C159404315,1,321883.89,-321883.89
C1594841264,1,367207.98,-367207.98
C1595104027,1,501496.31,-501496.31
C1595490244,1,31045.76,-31045.76
C1595793252,1,42483.97,-42483.97
C1596047986,1,11424.36,-11424.36
C1596133933,1,440581.15,-440581.15
C1596180537,1,10000000.0,-10000000.0
C1596300422,1,72901.03,-72901.03
C1597001558,1,1051018.15,-1051018.15
C1597187760,1,805319.81,-805319.81
C159727303,1,1254092.1,-1254092.1
C159739802,1,1591263.43,-1591263.43
C1597398625,1,9772559.35,-9772559.35
C1597477718,1,125464.46,-125464.46
C1597812887,1,539087.79,-539087.79
C1597827743,1,60314.32,-60314.32
C1597957921,1,62297.18,-62297.18
C1598804430,1,1397162.15,-1397162.15
C1598819354,1,337810.17,-337810.17
C1599110470,1,1270565.77,-1270565.77
C1599191169,1,46072.33,-46072.33
C159949095,1,2485467.28,-2485467.28
C15998296,1,1639676.27,-1639676.27
C15998384,1,3354215.55,-3354215.55
C159990458,1,143332.0,-143332.0
C1599964062,1,950766.15,-950766.15
C1600031018,1,305627.0,-305627.0
C1600071460,1,3544.76,-3544.76
C1600275467,1,571163.03,-571163.03
C1600390479,1,681525.62,-681525.62
C160052939,1,8639.93,-8639.93
C1600632872,1,932922.6,-932922.6
C1601578028,1,157277.0,-157277.0
C1601590561,1,7782452.17,-7782452.17
C160168142,1,46190.9,-46190.9
C160197221,1,106673.26,-106673.26
C1603043156,1,82971.91,-82971.91
C1603667010,1,105080.35,-105080.35
C1604057641,1,492896.75,-492896.75
C1604322396,1,345116.0,-345116.0
C1604466708,1,1168274.14,-1168274.14
C1605191910,1,522343.83,-522343.83
C1605260231,1,1385945.61,-1385945.61
C1605541894,1,1842163.57,-1842163.57
C1605555935,1,5652739.69,-5652739.69
C1605606339,1,240427.17,-240427.17
C160577338,1,612743.87,-612743.87
C1606056333,1,2040374.55,-2040374.55
C1606328682,1,277485.25,-277485.25
C1606642992,1,907361.75,-907361.75
C1606701810,1,105080.35,-105080.35
C1607355458,1,1608571.02,-1608571.02
C1607380762,1,10000000.0,-10000000.0
C1607707310,1,2689633.8,-2689633.8
C1608267319,1,1275236.3,-1275236.3
C1608445918,1,46291.81,-46291.81
C1608782511,1,67692.41,-67692.41
C160893459,1,259820.39,-259820.39
C1609180237,1,3156421.43,-3156421.43
C1609371351,1,1998327.96,-1998327.96
C1609844319,1,4348.62,-4348.62
C1610441162,1,2517188.06,-2517188.06
C1610942799,1,6391.6,-6391.6
C1611123412,1,760625.76,-760625.76
C1611252661,1,47662.13,-47662.13
C1611595121,1,1503297.45,-1503297.45
C1612087720,1,899782.7,-899782.7
C1612182760,1,10000000.0,-10000000.0
C161250720,1,155926.42,-155926.42
C1612816859,1,6648389.9,-6648389.9
C1612893678,1,4212682.84,-4212682.84
C1613024092,1,244153.94,-244153.94
C1613048807,1,368951.94,-368951.94
C1613313609,1,120491.56,-120491.56
C1614163884,1,1016302.6,-1016302.6
C1614200747,1,72665.95,-72665.95
C1614403626,1,171878.27,-171878.27
C1614655562,1,51589.87,-51589.87
C1614818636,1,652993.91,-652993.91
C1615152184,1,245694.84,-245694.84
C1615186994,1,9274.56,-9274.56
C1615320222,1,4900487.15,-4900487.15
C1615802716,1,101903.69,-101903.69
C161612692,1,3731378.32,-3731378.32
C1616758519,1,5721871.91,-5721871.91
C1616830000,1,1637875.33,-1637875.33
C1616917685,1,2432747.48,-2432747.48
C1617762204,1,272997.35,-272997.35
C1617773163,1,40611.22,0.0
C1618036378,1,117683.42,-117683.42
C1618990848,1,87167.88,-87167.88
C1619207700,1,1673066.07,-1673066.07
C1619687935,1,434006.52,-434006.52
C1619730527,1,254528.76,-254528.76
C1619838170,1,10000000.0,-9999999.999999996
C1619881995,1,40651.96,-40651.96
C1620468524,1,465498.74,-465498.74
C1621078729,1,271229.8,-271229.8
C1621152719,1,148188.84,-148188.84
C1621453124,1,358440.67,-358440.67
C1621566840,1,474467.2,-474467.2
C1621868910,1,73486.8,-73486.8
C1621962604,1,473086.28,-473086.28
C1622193267,1,3588174.94,-3588174.94
C1622600988,1,319974.69,-319974.69
C1623202308,1,219407.52,-219407.52
